date,PortfolioValue,Capital,Shares
2026-02-28 13:45:00,100325.421875,79451.078125,0.3211599886417389
2026-02-28 14:00:00,100274.421875,79451.078125,0.3211599886417389
2026-02-28 14:15:00,100262.546875,79451.078125,0.3211599886417389
2026-02-28 14:30:00,100311.8671875,79451.078125,0.3211599886417389
2026-02-28 14:45:00,100162.875,79451.078125,0.3211599886417389
2026-02-28 15:00:00,100130.984375,79451.078125,0.3211599886417389
2026-02-28 15:15:00,100269.09375,79451.078125,0.3211599886417389
2026-02-28 15:30:00,100271.828125,79451.078125,0.3211599886417389
2026-02-28 15:45:00,100282.296875,79451.078125,0.3211599886417389
2026-02-28 16:00:00,100297.625,79451.078125,0.3211599886417389
2026-02-28 16:15:00,100317.0,79451.078125,0.3211599886417389
2026-02-28 16:30:00,100368.0625,79451.078125,0.3211599886417389
2026-02-28 16:45:00,100374.0,79451.078125,0.3211599886417389
2026-02-28 17:00:00,100332.3046875,79451.078125,0.3211599886417389
2026-02-28 17:15:00,100319.3515625,100319.3515625,0.0
2026-02-28 17:30:00,100319.3515625,100319.3515625,0.0
2026-02-28 17:45:00,100301.6953125,82642.390625,0.26993000507354736
2026-02-28 18:00:00,100276.1015625,82642.390625,0.26993000507354736
2026-02-28 18:15:00,100257.6640625,82642.390625,0.26993000507354736
2026-02-28 18:30:00,100364.8125,82642.390625,0.26993000507354736
2026-02-28 18:45:00,100428.0703125,82642.390625,0.26993000507354736
2026-02-28 19:00:00,100411.03125,82642.390625,0.26993000507354736
2026-02-28 19:15:00,100388.4140625,82642.390625,0.26993000507354736
2026-02-28 19:30:00,100559.8515625,82642.390625,0.26993000507354736
2026-02-28 19:45:00,100548.3125,82642.390625,0.26993000507354736
2026-02-28 20:00:00,100621.828125,82642.390625,0.26993000507354736
2026-02-28 20:15:00,100685.7265625,82642.390625,0.26993000507354736
2026-02-28 20:30:00,100658.0546875,82642.390625,0.26993000507354736
2026-02-28 20:45:00,100701.6953125,82642.390625,0.26993000507354736
2026-02-28 21:00:00,100622.7734375,82642.390625,0.26993000507354736
2026-02-28 21:15:00,100586.0078125,82642.390625,0.26993000507354736
2026-02-28 21:30:00,100692.359375,82642.390625,0.26993000507354736
2026-02-28 21:45:00,100662.4375,82642.390625,0.26993000507354736
2026-02-28 22:00:00,100696.5234375,82642.390625,0.26993000507354736
2026-02-28 22:15:00,100739.7734375,82642.390625,0.26993000507354736
2026-02-28 22:30:00,100787.6875,72442.171875,0.42059001326560974
2026-02-28 22:45:00,100738.0703125,72442.171875,0.42059001326560974
2026-02-28 23:00:00,100663.78125,72442.171875,0.42059001326560974
2026-02-28 23:15:00,100580.84375,72442.171875,0.42059001326560974
2026-02-28 23:30:00,100555.7109375,100555.7109375,0.0
2026-02-28 23:45:00,100555.7109375,100555.7109375,0.0
2026-03-01 00:00:00,100555.7109375,100555.7109375,0.0
2026-03-01 00:15:00,100555.7109375,100555.7109375,0.0
2026-03-01 00:30:00,100555.7109375,100555.7109375,0.0
2026-03-01 00:45:00,100555.7109375,100555.7109375,0.0
2026-03-01 01:00:00,100541.25,86084.1328125,0.2180500030517578
2026-03-01 01:15:00,100551.4609375,86084.1328125,0.2180500030517578
2026-03-01 01:30:00,100624.453125,86084.1328125,0.2180500030517578
2026-03-01 01:45:00,100752.671875,86084.1328125,0.2180500030517578
2026-03-01 02:00:00,100893.4609375,86084.1328125,0.2180500030517578
2026-03-01 02:15:00,100865.1796875,86084.1328125,0.2180500030517578
2026-03-01 02:30:00,100923.28125,86084.1328125,0.2180500030517578
2026-03-01 02:45:00,100839.0390625,86084.1328125,0.2180500030517578
2026-03-01 03:00:00,100855.7578125,86084.1328125,0.2180500030517578
2026-03-01 03:15:00,100822.15625,86084.1328125,0.2180500030517578
2026-03-01 03:30:00,100824.953125,86084.1328125,0.2180500030517578
2026-03-01 03:45:00,100799.734375,86084.1328125,0.2180500030517578
2026-03-01 04:00:00,100777.875,86084.1328125,0.2180500030517578
2026-03-01 04:15:00,100767.5,86084.1328125,0.2180500030517578
2026-03-01 04:30:00,100772.0546875,100772.0546875,0.0
2026-03-01 04:45:00,100772.0546875,100772.0546875,0.0
2026-03-01 05:00:00,100772.0546875,100772.0546875,0.0
2026-03-01 05:15:00,100772.0546875,100772.0546875,0.0
2026-03-01 05:30:00,100772.0546875,100772.0546875,0.0
2026-03-01 05:45:00,100772.0546875,100772.0546875,0.0
2026-03-01 06:00:00,100772.0546875,100772.0546875,0.0
2026-03-01 06:15:00,100772.0546875,100772.0546875,0.0
2026-03-01 06:30:00,100772.0546875,100772.0546875,0.0
2026-03-01 06:45:00,100772.0546875,100772.0546875,0.0
2026-03-01 07:00:00,100772.0546875,100772.0546875,0.0
2026-03-01 07:15:00,100772.0546875,100772.0546875,0.0
2026-03-01 07:30:00,100772.0546875,100772.0546875,0.0
2026-03-01 07:45:00,100772.0546875,100772.0546875,0.0
2026-03-01 08:00:00,100772.0546875,100772.0546875,0.0
2026-03-01 08:15:00,100772.0546875,100772.0546875,0.0
2026-03-01 08:30:00,100772.0546875,100772.0546875,0.0
2026-03-01 08:45:00,100759.953125,88663.75,0.18178999423980713
2026-03-01 09:00:00,100772.8984375,88663.75,0.18178999423980713
2026-03-01 09:15:00,100773.625,88663.75,0.18178999423980713
2026-03-01 09:30:00,100720.4453125,88663.75,0.18178999423980713
2026-03-01 09:45:00,100729.765625,88663.75,0.18178999423980713
2026-03-01 10:00:00,100755.8515625,88663.75,0.18178999423980713
2026-03-01 10:15:00,100754.34375,100754.34375,0.0
2026-03-01 10:30:00,100754.34375,100754.34375,0.0
2026-03-01 10:45:00,100754.34375,100754.34375,0.0
2026-03-01 11:00:00,100754.34375,100754.34375,0.0
2026-03-01 11:15:00,100754.34375,100754.34375,0.0
2026-03-01 11:30:00,100754.34375,100754.34375,0.0
2026-03-01 11:45:00,100754.34375,100754.34375,0.0
2026-03-01 12:00:00,100754.34375,100754.34375,0.0
2026-03-01 12:15:00,100754.34375,100754.34375,0.0
2026-03-01 12:30:00,100754.34375,100754.34375,0.0
2026-03-01 12:45:00,100754.34375,100754.34375,0.0
2026-03-01 13:00:00,100754.34375,100754.34375,0.0
2026-03-01 13:15:00,100754.34375,100754.34375,0.0
2026-03-01 13:30:00,100754.34375,100754.34375,0.0
2026-03-01 13:45:00,100754.34375,100754.34375,0.0
2026-03-01 14:00:00,100754.34375,100754.34375,0.0
2026-03-01 14:15:00,100754.34375,100754.34375,0.0
2026-03-01 14:30:00,100754.34375,100754.34375,0.0
2026-03-01 14:45:00,100754.34375,100754.34375,0.0
2026-03-01 15:00:00,100754.34375,100754.34375,0.0
2026-03-01 15:15:00,100754.34375,100754.34375,0.0
2026-03-01 15:30:00,100754.34375,100754.34375,0.0
2026-03-01 15:45:00,100754.34375,100754.34375,0.0
2026-03-01 16:00:00,100754.34375,100754.34375,0.0
2026-03-01 16:15:00,100754.34375,100754.34375,0.0
2026-03-01 16:30:00,100754.34375,100754.34375,0.0
2026-03-01 16:45:00,100735.484375,81880.0,0.284960001707077
2026-03-01 17:00:00,100718.4375,81880.0,0.284960001707077
2026-03-01 17:15:00,100688.515625,81880.0,0.284960001707077
2026-03-01 17:30:00,100705.765625,81880.0,0.284960001707077
2026-03-01 17:45:00,100704.7421875,81880.0,0.284960001707077
2026-03-01 18:00:00,100809.140625,81880.0,0.284960001707077
2026-03-01 18:15:00,100804.1953125,81880.0,0.284960001707077
2026-03-01 18:30:00,100783.203125,100783.203125,0.0
2026-03-01 18:45:00,100783.203125,100783.203125,0.0
2026-03-01 19:00:00,100783.203125,100783.203125,0.0
2026-03-01 19:15:00,100772.96875,90543.03125,0.15493999421596527
2026-03-01 19:30:00,100756.796875,90543.03125,0.15493999421596527
2026-03-01 19:45:00,100762.453125,90543.03125,0.15493999421596527
2026-03-01 20:00:00,100685.3203125,90543.03125,0.15493999421596527
2026-03-01 20:15:00,100676.3046875,90543.03125,0.15493999421596527
2026-03-01 20:30:00,100642.703125,90543.03125,0.15493999421596527
2026-03-01 20:45:00,100664.9765625,90543.03125,0.15493999421596527
2026-03-01 21:00:00,100684.859375,100684.859375,0.0
2026-03-01 21:15:00,100684.859375,100684.859375,0.0
2026-03-01 21:30:00,100684.859375,100684.859375,0.0
2026-03-01 21:45:00,100684.859375,100684.859375,0.0
2026-03-01 22:00:00,100667.375,83182.75,0.26361000537872314
2026-03-01 22:15:00,100538.7109375,83182.75,0.26361000537872314
2026-03-01 22:30:00,100429.015625,83182.75,0.26361000537872314
2026-03-01 22:45:00,100383.28125,83182.75,0.26361000537872314
2026-03-01 23:00:00,100537.078125,83182.75,0.26361000537872314
2026-03-01 23:15:00,100488.765625,83182.75,0.26361000537872314
2026-03-01 23:30:00,100510.375,83182.75,0.26361000537872314
2026-03-01 23:45:00,100507.8046875,83182.75,0.26361000537872314
2026-03-02 00:00:00,100593.9375,83182.75,0.26361000537872314
2026-03-02 00:15:00,100552.9296875,83182.75,0.26361000537872314
2026-03-02 00:30:00,100645.875,83182.75,0.26361000537872314
2026-03-02 00:45:00,100721.3515625,83182.75,0.26361000537872314
2026-03-02 01:00:00,100836.109375,83182.75,0.26361000537872314
2026-03-02 01:15:00,100747.484375,83182.75,0.26361000537872314
2026-03-02 01:30:00,100747.765625,83182.75,0.26361000537872314
2026-03-02 01:45:00,100721.4609375,83182.75,0.26361000537872314
2026-03-02 02:00:00,100598.296875,83182.75,0.26361000537872314
2026-03-02 02:15:00,100638.890625,83182.75,0.26361000537872314
2026-03-02 02:30:00,100664.8984375,83182.75,0.26361000537872314
2026-03-02 02:45:00,100670.953125,83182.75,0.26361000537872314
2026-03-02 03:00:00,100724.2890625,83182.75,0.26361000537872314
2026-03-02 03:15:00,100797.25,83182.75,0.26361000537872314
2026-03-02 03:30:00,100824.1796875,83182.75,0.26361000537872314
2026-03-02 03:45:00,100798.8125,83182.75,0.26361000537872314
2026-03-02 04:00:00,100778.640625,83182.75,0.26361000537872314
2026-03-02 04:15:00,100821.28125,83182.75,0.26361000537872314
2026-03-02 04:30:00,100777.203125,100777.203125,0.0
2026-03-02 04:45:00,100777.203125,100777.203125,0.0
2026-03-02 05:00:00,100777.203125,100777.203125,0.0
2026-03-02 05:15:00,100777.203125,100777.203125,0.0
2026-03-02 05:30:00,100777.203125,100777.203125,0.0
2026-03-02 05:45:00,100777.203125,100777.203125,0.0
2026-03-02 06:00:00,100777.203125,100777.203125,0.0
2026-03-02 06:15:00,100777.203125,100777.203125,0.0
2026-03-02 06:30:00,100777.203125,100777.203125,0.0
2026-03-02 06:45:00,100777.203125,100777.203125,0.0
2026-03-02 07:00:00,100777.203125,100777.203125,0.0
2026-03-02 07:15:00,100777.203125,100777.203125,0.0
2026-03-02 07:30:00,100777.203125,100777.203125,0.0
2026-03-02 07:45:00,100777.203125,100777.203125,0.0
2026-03-02 08:00:00,100777.203125,100777.203125,0.0
2026-03-02 08:15:00,100777.203125,100777.203125,0.0
2026-03-02 08:30:00,100777.203125,100777.203125,0.0
2026-03-02 08:45:00,100765.6328125,89192.609375,0.17467999458312988
2026-03-02 09:00:00,100794.4453125,89192.609375,0.17467999458312988
2026-03-02 09:15:00,100800.484375,89192.609375,0.17467999458312988
2026-03-02 09:30:00,100771.265625,100771.265625,0.0
2026-03-02 09:45:00,100771.265625,100771.265625,0.0
2026-03-02 10:00:00,100771.265625,100771.265625,0.0
2026-03-02 10:15:00,100771.265625,100771.265625,0.0
2026-03-02 10:30:00,100771.265625,100771.265625,0.0
2026-03-02 10:45:00,100771.265625,100771.265625,0.0
2026-03-02 11:00:00,100771.265625,100771.265625,0.0
2026-03-02 11:15:00,100771.265625,100771.265625,0.0
2026-03-02 11:30:00,100771.265625,100771.265625,0.0
2026-03-02 11:45:00,100771.265625,100771.265625,0.0
2026-03-02 12:00:00,100771.265625,100771.265625,0.0
2026-03-02 12:15:00,100771.265625,100771.265625,0.0
2026-03-02 12:30:00,100771.265625,100771.265625,0.0
2026-03-02 12:45:00,100771.265625,100771.265625,0.0
2026-03-02 13:00:00,100771.265625,100771.265625,0.0
2026-03-02 13:15:00,100771.265625,100771.265625,0.0
2026-03-02 13:30:00,100771.265625,100771.265625,0.0
2026-03-02 13:45:00,100771.265625,100771.265625,0.0
2026-03-02 14:00:00,100771.265625,100771.265625,0.0
2026-03-02 14:15:00,100771.265625,100771.265625,0.0
2026-03-02 14:30:00,100753.4375,82922.078125,0.2681399881839752
2026-03-02 14:45:00,100904.65625,82922.078125,0.2681399881839752
2026-03-02 15:00:00,101241.8984375,82922.078125,0.2681399881839752
2026-03-02 15:15:00,101254.328125,63894.75,0.5447900295257568
2026-03-02 15:30:00,101766.75,63894.75,0.5447900295257568
2026-03-02 15:45:00,101519.25,63894.75,0.5447900295257568
2026-03-02 16:00:00,101826.0625,63894.75,0.5447900295257568
2026-03-02 16:15:00,101693.75,63894.75,0.5447900295257568
2026-03-02 16:30:00,101842.59375,63894.75,0.5447900295257568
2026-03-02 16:45:00,101764.0625,63894.75,0.5447900295257568
2026-03-02 17:00:00,101712.6484375,63894.75,0.5447900295257568
2026-03-02 17:15:00,101687.6328125,63894.75,0.5447900295257568
2026-03-02 17:30:00,101416.9609375,63894.75,0.5447900295257568
2026-03-02 17:45:00,101549.015625,63894.75,0.5447900295257568
2026-03-02 18:00:00,101536.640625,63894.75,0.5447900295257568
2026-03-02 18:15:00,101578.6015625,63894.75,0.5447900295257568
2026-03-02 18:30:00,101542.75,63894.75,0.5447900295257568
2026-03-02 18:45:00,101477.0234375,63894.75,0.5447900295257568
2026-03-02 19:00:00,101328.109375,63894.75,0.5447900295257568
2026-03-02 19:15:00,101392.171875,63894.75,0.5447900295257568
2026-03-02 19:30:00,101367.203125,101367.203125,0.0
2026-03-02 19:45:00,101367.203125,101367.203125,0.0
2026-03-02 20:00:00,101367.203125,101367.203125,0.0
2026-03-02 20:15:00,101367.203125,101367.203125,0.0
2026-03-02 20:30:00,101352.34375,86493.609375,0.2147199958562851
2026-03-02 20:45:00,101371.890625,86493.609375,0.2147199958562851
2026-03-02 21:00:00,101349.953125,86493.609375,0.2147199958562851
2026-03-02 21:15:00,101371.40625,101371.40625,0.0
2026-03-02 21:30:00,101371.40625,101371.40625,0.0
2026-03-02 21:45:00,101371.40625,101371.40625,0.0
2026-03-02 22:00:00,101371.40625,101371.40625,0.0
2026-03-02 22:15:00,101371.40625,101371.40625,0.0
2026-03-02 22:30:00,101371.40625,101371.40625,0.0
2026-03-02 22:45:00,101371.40625,101371.40625,0.0
2026-03-02 23:00:00,101371.40625,101371.40625,0.0
2026-03-02 23:15:00,101371.40625,101371.40625,0.0
2026-03-02 23:30:00,101371.40625,101371.40625,0.0
2026-03-02 23:45:00,101371.40625,101371.40625,0.0
2026-03-03 00:00:00,101371.40625,101371.40625,0.0
2026-03-03 00:15:00,101371.40625,101371.40625,0.0
2026-03-03 00:30:00,101371.40625,101371.40625,0.0
2026-03-03 00:45:00,101371.40625,101371.40625,0.0
2026-03-03 01:00:00,101371.40625,101371.40625,0.0
2026-03-03 01:15:00,101371.40625,101371.40625,0.0
2026-03-03 01:30:00,101371.40625,101371.40625,0.0
2026-03-03 01:45:00,101371.40625,101371.40625,0.0
2026-03-03 02:00:00,101371.40625,101371.40625,0.0
2026-03-03 02:15:00,101371.40625,101371.40625,0.0
2026-03-03 02:30:00,101371.40625,101371.40625,0.0
2026-03-03 02:45:00,101371.40625,101371.40625,0.0
2026-03-03 03:00:00,101371.40625,101371.40625,0.0
2026-03-03 03:15:00,101371.40625,101371.40625,0.0
2026-03-03 03:30:00,101371.40625,101371.40625,0.0
2026-03-03 03:45:00,101371.40625,101371.40625,0.0
2026-03-03 04:00:00,101371.40625,101371.40625,0.0
2026-03-03 04:15:00,101371.40625,101371.40625,0.0
2026-03-03 04:30:00,101371.40625,101371.40625,0.0
2026-03-03 04:45:00,101371.40625,101371.40625,0.0
2026-03-03 05:00:00,101371.40625,101371.40625,0.0
2026-03-03 05:15:00,101371.40625,101371.40625,0.0
2026-03-03 05:30:00,101371.40625,101371.40625,0.0
2026-03-03 05:45:00,101371.40625,101371.40625,0.0
2026-03-03 06:00:00,101371.40625,101371.40625,0.0
2026-03-03 06:15:00,101371.40625,101371.40625,0.0
2026-03-03 06:30:00,101371.40625,101371.40625,0.0
2026-03-03 06:45:00,101371.40625,101371.40625,0.0
2026-03-03 07:00:00,101371.40625,101371.40625,0.0
2026-03-03 07:15:00,101371.40625,101371.40625,0.0
2026-03-03 07:30:00,101371.40625,101371.40625,0.0
2026-03-03 07:45:00,101371.40625,101371.40625,0.0
2026-03-03 08:00:00,101371.40625,101371.40625,0.0
2026-03-03 08:15:00,101371.40625,101371.40625,0.0
2026-03-03 08:30:00,101359.7734375,89729.265625,0.1726599931716919
2026-03-03 08:45:00,101295.625,89729.265625,0.1726599931716919
2026-03-03 09:00:00,101309.0859375,89729.265625,0.1726599931716919
2026-03-03 09:15:00,101229.6875,89729.265625,0.1726599931716919
2026-03-03 09:30:00,101218.828125,89729.265625,0.1726599931716919
2026-03-03 09:45:00,101236.8125,89729.265625,0.1726599931716919
2026-03-03 10:00:00,101214.9140625,89729.265625,0.1726599931716919
2026-03-03 10:15:00,101214.6328125,89729.265625,0.1726599931716919
2026-03-03 10:30:00,101235.4921875,89729.265625,0.1726599931716919
2026-03-03 10:45:00,101247.796875,89729.265625,0.1726599931716919
2026-03-03 11:00:00,101289.6484375,89729.265625,0.1726599931716919
2026-03-03 11:15:00,101276.2421875,89729.265625,0.1726599931716919
2026-03-03 11:30:00,101291.046875,101291.046875,0.0
2026-03-03 11:45:00,101291.046875,101291.046875,0.0
2026-03-03 12:00:00,101271.859375,82082.359375,0.28321999311447144
2026-03-03 12:15:00,101213.4609375,82082.359375,0.28321999311447144
2026-03-03 12:30:00,101153.84375,82082.359375,0.28321999311447144
2026-03-03 12:45:00,101170.359375,82082.359375,0.28321999311447144
2026-03-03 13:00:00,101072.2109375,82082.359375,0.28321999311447144
2026-03-03 13:15:00,101091.0546875,82082.359375,0.28321999311447144
2026-03-03 13:30:00,101026.9140625,82082.359375,0.28321999311447144
2026-03-03 13:45:00,101038.5546875,82082.359375,0.28321999311447144
2026-03-03 14:00:00,101103.484375,82082.359375,0.28321999311447144
2026-03-03 14:15:00,101092.9765625,82082.359375,0.28321999311447144
2026-03-03 14:30:00,100953.03125,82082.359375,0.28321999311447144
2026-03-03 14:45:00,100936.6953125,82082.359375,0.28321999311447144
2026-03-03 15:00:00,100981.078125,82082.359375,0.28321999311447144
2026-03-03 15:15:00,101007.25,82082.359375,0.28321999311447144
2026-03-03 15:30:00,101245.0546875,82082.359375,0.28321999311447144
2026-03-03 15:45:00,101222.9609375,82082.359375,0.28321999311447144
2026-03-03 16:00:00,101442.40625,82082.359375,0.28321999311447144
2026-03-03 16:15:00,101587.515625,82082.359375,0.28321999311447144
2026-03-03 16:30:00,101233.0625,82082.359375,0.28321999311447144
2026-03-03 16:45:00,101422.3046875,82082.359375,0.28321999311447144
2026-03-03 17:00:00,101273.40625,82082.359375,0.28321999311447144
2026-03-03 17:15:00,101396.5546875,82082.359375,0.28321999311447144
2026-03-03 17:30:00,101384.953125,82082.359375,0.28321999311447144
2026-03-03 17:45:00,101428.875,82082.359375,0.28321999311447144
2026-03-03 18:00:00,101344.2734375,82082.359375,0.28321999311447144
2026-03-03 18:15:00,101501.75,82082.359375,0.28321999311447144
2026-03-03 18:30:00,101550.0,82082.359375,0.28321999311447144
2026-03-03 18:45:00,101533.84375,82082.359375,0.28321999311447144
2026-03-03 19:00:00,101507.8046875,82082.359375,0.28321999311447144
2026-03-03 19:15:00,101527.0703125,82082.359375,0.28321999311447144
2026-03-03 19:30:00,101524.0,82082.359375,0.28321999311447144
2026-03-03 19:45:00,101470.3046875,82082.359375,0.28321999311447144
2026-03-03 20:00:00,101415.03125,82082.359375,0.28321999311447144
2026-03-03 20:15:00,101457.3125,82082.359375,0.28321999311447144
2026-03-03 20:30:00,101446.78125,101446.78125,0.0
2026-03-03 20:45:00,101446.78125,101446.78125,0.0
2026-03-03 21:00:00,101446.78125,101446.78125,0.0
2026-03-03 21:15:00,101446.78125,101446.78125,0.0
2026-03-03 21:30:00,101446.78125,101446.78125,0.0
2026-03-03 21:45:00,101446.78125,101446.78125,0.0
2026-03-03 22:00:00,101446.78125,101446.78125,0.0
2026-03-03 22:15:00,101446.78125,101446.78125,0.0
2026-03-03 22:30:00,101446.78125,101446.78125,0.0
2026-03-03 22:45:00,101446.78125,101446.78125,0.0
2026-03-03 23:00:00,101446.78125,101446.78125,0.0
2026-03-03 23:15:00,101446.78125,101446.78125,0.0
2026-03-03 23:30:00,101446.78125,101446.78125,0.0
2026-03-03 23:45:00,101446.78125,101446.78125,0.0
2026-03-04 00:00:00,101446.78125,101446.78125,0.0
2026-03-04 00:15:00,101446.78125,101446.78125,0.0
2026-03-04 00:30:00,101435.609375,90264.8046875,0.16439999639987946
2026-03-04 00:45:00,101474.515625,90264.8046875,0.16439999639987946
2026-03-04 01:00:00,101481.125,90264.8046875,0.16439999639987946
2026-03-04 01:15:00,101459.421875,101459.421875,0.0
2026-03-04 01:30:00,101439.21875,81240.4453125,0.2934800088405609
2026-03-04 01:45:00,101321.453125,81240.4453125,0.2934800088405609
2026-03-04 02:00:00,101287.078125,81240.4453125,0.2934800088405609
2026-03-04 02:15:00,101221.203125,81240.4453125,0.2934800088405609
2026-03-04 02:30:00,101228.5625,81240.4453125,0.2934800088405609
2026-03-04 02:45:00,101267.8125,101267.8125,0.0
2026-03-04 03:00:00,101267.8125,101267.8125,0.0
2026-03-04 03:15:00,101267.8125,101267.8125,0.0
2026-03-04 03:30:00,101245.75,79182.34375,0.3268899917602539
2026-03-04 03:45:00,101302.6875,79182.34375,0.3268899917602539
2026-03-04 04:00:00,101355.765625,79182.34375,0.3268899917602539
2026-03-04 04:15:00,101293.5546875,79182.34375,0.3268899917602539
2026-03-04 04:30:00,101272.4296875,79182.34375,0.3268899917602539
2026-03-04 04:45:00,101349.390625,79182.34375,0.3268899917602539
2026-03-04 05:00:00,101365.9609375,79182.34375,0.3268899917602539
2026-03-04 05:15:00,101316.703125,101316.703125,0.0
2026-03-04 05:30:00,101304.46875,89077.7890625,0.17905999720096588
2026-03-04 05:45:00,101302.3828125,89077.7890625,0.17905999720096588
2026-03-04 06:00:00,101272.3671875,89077.7890625,0.17905999720096588
2026-03-04 06:15:00,101274.234375,89077.7890625,0.17905999720096588
2026-03-04 06:30:00,101357.7578125,89077.7890625,0.17905999720096588
2026-03-04 06:45:00,101340.9375,89077.7890625,0.17905999720096588
2026-03-04 07:00:00,101316.46875,101316.46875,0.0
2026-03-04 07:15:00,101299.5625,84393.125,0.2462099939584732
2026-03-04 07:30:00,101350.9375,84393.125,0.2462099939584732
2026-03-04 07:45:00,101518.625,84393.125,0.2462099939584732
2026-03-04 08:00:00,101485.359375,84393.125,0.2462099939584732
2026-03-04 08:15:00,101453.625,84393.125,0.2462099939584732
2026-03-04 08:30:00,101595.390625,84393.125,0.2462099939584732
2026-03-04 08:45:00,101825.609375,63892.8828125,0.5340499877929688
2026-03-04 09:00:00,101820.078125,63892.8828125,0.5340499877929688
2026-03-04 09:15:00,102006.265625,63892.8828125,0.5340499877929688
2026-03-04 09:30:00,102267.34375,63892.8828125,0.5340499877929688
2026-03-04 09:45:00,102062.8828125,63892.8828125,0.5340499877929688
2026-03-04 10:00:00,102190.5078125,63892.8828125,0.5340499877929688
2026-03-04 10:15:00,102069.359375,63892.8828125,0.5340499877929688
2026-03-04 10:30:00,102003.84375,63892.8828125,0.5340499877929688
2026-03-04 10:45:00,101949.375,63892.8828125,0.5340499877929688
2026-03-04 11:00:00,102038.0078125,63892.8828125,0.5340499877929688
2026-03-04 11:15:00,101929.4453125,63892.8828125,0.5340499877929688
2026-03-04 11:30:00,101854.015625,63892.8828125,0.5340499877929688
2026-03-04 11:45:00,101880.453125,63892.8828125,0.5340499877929688
2026-03-04 12:00:00,101756.6796875,63892.8828125,0.5340499877929688
2026-03-04 12:15:00,101655.109375,63892.8828125,0.5340499877929688
2026-03-04 12:30:00,101824.4296875,63892.8828125,0.5340499877929688
2026-03-04 12:45:00,101992.0,63892.8828125,0.5340499877929688
2026-03-04 13:00:00,101989.0625,63892.8828125,0.5340499877929688
2026-03-04 13:15:00,102012.859375,63892.8828125,0.5340499877929688
2026-03-04 13:30:00,102087.328125,63892.8828125,0.5340499877929688
2026-03-04 13:45:00,102032.28125,102032.28125,0.0
2026-03-04 14:00:00,102032.28125,102032.28125,0.0
2026-03-04 14:15:00,102032.28125,102032.28125,0.0
2026-03-04 14:30:00,102032.28125,102032.28125,0.0
2026-03-04 14:45:00,102032.28125,102032.28125,0.0
2026-03-04 15:00:00,102007.21875,76941.5546875,0.34703999757766724
2026-03-04 15:15:00,102202.390625,76941.5546875,0.34703999757766724
2026-03-04 15:30:00,102186.34375,76941.5546875,0.34703999757766724
2026-03-04 15:45:00,102360.546875,76941.5546875,0.34703999757766724
2026-03-04 16:00:00,102204.5546875,76941.5546875,0.34703999757766724
2026-03-04 16:15:00,102269.484375,76941.5546875,0.34703999757766724
2026-03-04 16:30:00,102368.453125,76941.5546875,0.34703999757766724
2026-03-04 16:45:00,102418.046875,76941.5546875,0.34703999757766724
2026-03-04 17:00:00,102516.765625,76941.5546875,0.34703999757766724
2026-03-04 17:15:00,102277.0078125,76941.5546875,0.34703999757766724
2026-03-04 17:30:00,102321.34375,76941.5546875,0.34703999757766724
2026-03-04 17:45:00,102362.8203125,76941.5546875,0.34703999757766724
2026-03-04 18:00:00,102307.2421875,76941.5546875,0.34703999757766724
2026-03-04 18:15:00,102424.7265625,76941.5546875,0.34703999757766724
2026-03-04 18:30:00,102448.65625,76941.5546875,0.34703999757766724
2026-03-04 18:45:00,102482.4296875,76941.5546875,0.34703999757766724
2026-03-04 19:00:00,102613.234375,76941.5546875,0.34703999757766724
2026-03-04 19:15:00,102492.6484375,76941.5546875,0.34703999757766724
2026-03-04 19:30:00,102538.078125,76941.5546875,0.34703999757766724
2026-03-04 19:45:00,102524.625,76941.5546875,0.34703999757766724
2026-03-04 20:00:00,102441.6328125,76941.5546875,0.34703999757766724
2026-03-04 20:15:00,102463.46875,76941.5546875,0.34703999757766724
2026-03-04 20:30:00,102428.125,102428.125,0.0
2026-03-04 20:45:00,102428.125,102428.125,0.0
2026-03-04 21:00:00,102428.125,102428.125,0.0
2026-03-04 21:15:00,102428.125,102428.125,0.0
2026-03-04 21:30:00,102428.125,102428.125,0.0
2026-03-04 21:45:00,102428.125,102428.125,0.0
2026-03-04 22:00:00,102428.125,102428.125,0.0
2026-03-04 22:15:00,102428.125,102428.125,0.0
2026-03-04 22:30:00,102428.125,102428.125,0.0
2026-03-04 22:45:00,102428.125,102428.125,0.0
2026-03-04 23:00:00,102428.125,102428.125,0.0
2026-03-04 23:15:00,102428.125,102428.125,0.0
2026-03-04 23:30:00,102428.125,102428.125,0.0
2026-03-04 23:45:00,102428.125,102428.125,0.0
2026-03-05 00:00:00,102428.125,102428.125,0.0
2026-03-05 00:15:00,102428.125,102428.125,0.0
2026-03-05 00:30:00,102428.125,102428.125,0.0
2026-03-05 00:45:00,102428.125,102428.125,0.0
2026-03-05 01:00:00,102428.125,102428.125,0.0
2026-03-05 01:15:00,102428.125,102428.125,0.0
2026-03-05 01:30:00,102428.125,102428.125,0.0
2026-03-05 01:45:00,102416.515625,90811.1328125,0.16008999943733215
2026-03-05 02:00:00,102468.703125,90811.1328125,0.16008999943733215
2026-03-05 02:15:00,102447.3984375,90811.1328125,0.16008999943733215
2026-03-05 02:30:00,102400.078125,90811.1328125,0.16008999943733215
2026-03-05 02:45:00,102397.9140625,102397.9140625,0.0
