date,open,high,low,close,volume
2026-02-24 14:30:00+00:00,633.0202026367188,638.0999755859375,629.3499755859375,637.760009765625,855125
2026-02-24 14:45:00+00:00,637.719970703125,638.5499877929688,630.3099975585938,630.8900146484375,698084
2026-02-24 15:00:00+00:00,631.0499877929688,634.1900024414062,628.97998046875,632.2490844726562,914273
2026-02-24 15:15:00+00:00,632.28271484375,636.14990234375,631.8099975585938,635.5650024414062,1011185
2026-02-24 15:30:00+00:00,635.5650024414062,637.3900146484375,635.0,636.1099853515625,196445
2026-02-24 15:45:00+00:00,636.1099853515625,636.9600219726562,635.3001098632812,636.8400268554688,115456
2026-02-24 16:00:00+00:00,636.6699829101562,638.7000122070312,636.1900024414062,638.010009765625,1181178
2026-02-24 16:15:00+00:00,637.9199829101562,638.231689453125,636.5,638.030029296875,178025
2026-02-24 16:30:00+00:00,637.9600219726562,638.5599975585938,636.3599853515625,637.844970703125,106461
2026-02-24 16:45:00+00:00,637.8499755859375,639.3200073242188,637.7000732421875,638.9400024414062,142580
2026-02-24 17:00:00+00:00,638.9860229492188,639.6900024414062,638.1699829101562,639.47998046875,94264
2026-02-24 17:15:00+00:00,639.4099731445312,640.4099731445312,638.7999877929688,639.9400024414062,131061
2026-02-24 17:30:00+00:00,639.8900146484375,641.0,639.3800048828125,640.2849731445312,1837760
2026-02-24 17:45:00+00:00,640.2301025390625,640.9000244140625,639.52001953125,640.057373046875,98589
2026-02-24 18:00:00+00:00,639.989990234375,641.1099853515625,639.280029296875,639.5449829101562,1914078
2026-02-24 18:15:00+00:00,639.4400024414062,639.8499145507812,638.6599731445312,638.9500122070312,91834
2026-02-24 18:30:00+00:00,638.9849853515625,640.3900146484375,638.5700073242188,640.0,92677
2026-02-24 18:45:00+00:00,639.9749755859375,641.0900268554688,639.5499877929688,640.344970703125,91853
2026-02-24 19:00:00+00:00,640.3300170898438,640.5700073242188,638.510009765625,638.72998046875,146348
2026-02-24 19:15:00+00:00,638.7050170898438,638.9500122070312,637.8800048828125,638.125,137305
2026-02-24 19:30:00+00:00,638.1799926757812,639.6699829101562,637.9600219726562,639.3499755859375,146217
2026-02-24 19:45:00+00:00,639.22998046875,639.6599731445312,638.22998046875,638.780029296875,2348016
2026-02-24 20:00:00+00:00,638.75,639.1799926757812,638.0700073242188,638.261474609375,103110
2026-02-24 20:15:00+00:00,638.22998046875,639.22998046875,637.8800048828125,638.0449829101562,127594
2026-02-24 20:30:00+00:00,638.030029296875,638.5700073242188,637.5700073242188,638.1599731445312,177201
2026-02-24 20:45:00+00:00,638.1099853515625,640.6300048828125,638.010009765625,639.0499877929688,464448
2026-02-25 14:30:00+00:00,642.5050048828125,647.3699951171875,642.1500244140625,645.52001953125,499501
2026-02-25 14:45:00+00:00,645.2000732421875,651.5,645.2000732421875,650.9500122070312,421158
2026-02-25 15:00:00+00:00,650.969970703125,651.6099853515625,649.02001953125,650.510009765625,304005
2026-02-25 15:15:00+00:00,650.4000244140625,650.5549926757812,648.6099853515625,649.6900024414062,150713
2026-02-25 15:30:00+00:00,649.6900024414062,650.25,647.89501953125,648.4099731445312,848641
2026-02-25 15:45:00+00:00,648.3099975585938,649.760009765625,647.1599731445312,648.5999755859375,158530
2026-02-25 16:00:00+00:00,648.7449951171875,648.8399047851562,647.1699829101562,647.7999877929688,162070
2026-02-25 16:15:00+00:00,647.6400146484375,649.9699096679688,646.5050048828125,649.7750244140625,1206386
2026-02-25 16:30:00+00:00,649.8350219726562,652.0,649.330078125,651.52001953125,121125
2026-02-25 16:45:00+00:00,651.5999755859375,651.77001953125,650.489990234375,650.7249755859375,1236866
2026-02-25 17:00:00+00:00,650.6300048828125,652.6500244140625,650.2000122070312,652.1400146484375,1303539
2026-02-25 17:15:00+00:00,652.0432739257812,652.4000244140625,651.1799926757812,651.2550048828125,118971
2026-02-25 17:30:00+00:00,651.1699829101562,651.3400268554688,649.6400146484375,649.7100219726562,158640
2026-02-25 17:45:00+00:00,649.6500244140625,650.1500244140625,649.1900024414062,649.677001953125,2325079
2026-02-25 18:00:00+00:00,649.7249755859375,649.8200073242188,648.594970703125,648.9949951171875,119757
2026-02-25 18:15:00+00:00,649.0,649.7899169921875,648.8101196289062,649.469970703125,78302
2026-02-25 18:30:00+00:00,649.469970703125,650.3900146484375,649.0900268554688,650.0,114823
2026-02-25 18:45:00+00:00,650.0999755859375,650.3399047851562,649.1500244140625,650.1300048828125,121169
2026-02-25 19:00:00+00:00,650.0800170898438,651.0,649.8099975585938,650.6007080078125,106438
2026-02-25 19:15:00+00:00,650.6199951171875,651.4299926757812,650.5015869140625,651.4299926757812,121028
2026-02-25 19:30:00+00:00,651.4439697265625,652.1799926757812,651.038818359375,651.2999877929688,139464
2026-02-25 19:45:00+00:00,651.260009765625,652.469970703125,651.2000122070312,652.2999877929688,160599
2026-02-25 20:00:00+00:00,652.2899780273438,652.9199829101562,651.9700927734375,652.780029296875,181893
2026-02-25 20:15:00+00:00,652.7775268554688,653.0800170898438,651.2003784179688,651.213623046875,202923
2026-02-25 20:30:00+00:00,651.2899780273438,651.8098754882812,650.885009765625,651.8098754882812,174198
2026-02-25 20:45:00+00:00,651.6799926757812,653.8699951171875,649.9600830078125,653.780029296875,636167
2026-02-26 14:30:00+00:00,650.5499877929688,660.8289794921875,647.6649780273438,660.8289794921875,1228778
2026-02-26 14:45:00+00:00,660.5499877929688,660.9000244140625,657.8599853515625,658.6599731445312,300316
2026-02-26 15:00:00+00:00,658.6599731445312,658.8800048828125,654.1500244140625,654.9099731445312,333973
2026-02-26 15:15:00+00:00,655.14501953125,655.4299926757812,649.6699829101562,650.969970703125,1165852
2026-02-26 15:30:00+00:00,650.7999877929688,651.25,647.5,650.9400024414062,209995
2026-02-26 15:45:00+00:00,651.0850219726562,652.780029296875,650.22998046875,652.1699829101562,1154195
2026-02-26 16:00:00+00:00,652.1950073242188,655.7750244140625,651.6500244140625,655.489990234375,160519
2026-02-26 16:15:00+00:00,655.760009765625,657.1566772460938,654.6599731445312,655.3800048828125,1461786
2026-02-26 16:30:00+00:00,655.3400268554688,655.7399291992188,653.8300170898438,654.6400146484375,73043
2026-02-26 16:45:00+00:00,654.6400146484375,655.8099975585938,653.6599731445312,653.8599853515625,1474608
2026-02-26 17:00:00+00:00,653.969970703125,654.739990234375,653.510009765625,653.6199951171875,100392
2026-02-26 17:15:00+00:00,653.5,654.5599975585938,652.9099731445312,653.969970703125,141818
2026-02-26 17:30:00+00:00,653.9000244140625,655.2999877929688,653.5999755859375,654.739990234375,131518
2026-02-26 17:45:00+00:00,654.7100219726562,655.4249877929688,654.030029296875,654.8400268554688,94787
2026-02-26 18:00:00+00:00,654.8200073242188,654.9299926757812,652.780029296875,653.7949829101562,165421
2026-02-26 18:15:00+00:00,653.8049926757812,655.1300048828125,653.4099731445312,653.6599731445312,80447
2026-02-26 18:30:00+00:00,653.7249755859375,656.6599731445312,653.5900268554688,656.4124755859375,114113
2026-02-26 18:45:00+00:00,656.4149780273438,657.3400268554688,655.3300170898438,655.9899291992188,151547
2026-02-26 19:00:00+00:00,655.8300170898438,657.0399780273438,655.3800048828125,656.8350219726562,106363
2026-02-26 19:15:00+00:00,656.7901000976562,658.5499877929688,656.7114868164062,657.344970703125,157394
2026-02-26 19:30:00+00:00,657.4099731445312,659.2000122070312,657.2700805664062,658.114990234375,135360
2026-02-26 19:45:00+00:00,658.0800170898438,658.343994140625,656.969970703125,657.1400146484375,117614
2026-02-26 20:00:00+00:00,657.1199951171875,657.9299926757812,656.3499755859375,657.760009765625,122727
2026-02-26 20:15:00+00:00,657.7650146484375,657.8900146484375,655.8900146484375,656.8499755859375,144367
2026-02-26 20:30:00+00:00,656.8499755859375,658.0,656.760009765625,657.60498046875,180246
2026-02-26 20:45:00+00:00,657.6099853515625,658.0999755859375,655.719970703125,657.010009765625,424120
2026-02-27 14:30:00+00:00,643.4500122070312,649.4400024414062,639.610107421875,643.219970703125,1022386
2026-02-27 14:45:00+00:00,643.219970703125,647.9500122070312,642.7100219726562,647.3499755859375,987300
2026-02-27 15:00:00+00:00,647.510009765625,648.1300048828125,645.5,646.3800048828125,836758
2026-02-27 15:15:00+00:00,646.467529296875,648.4249877929688,645.6099853515625,646.6400146484375,144512
2026-02-27 15:30:00+00:00,646.6799926757812,648.1199951171875,645.4400024414062,646.7949829101562,1097142
2026-02-27 15:45:00+00:00,646.8300170898438,647.5800170898438,643.6849975585938,646.0499877929688,112973
2026-02-27 16:00:00+00:00,645.9099731445312,646.5800170898438,644.1503295898438,645.4400024414062,1221862
2026-02-27 16:15:00+00:00,645.4755249023438,645.8800048828125,643.6799926757812,644.1649780273438,103010
2026-02-27 16:30:00+00:00,644.219970703125,645.149169921875,643.5399780273438,643.5440063476562,2449330
2026-02-27 16:45:00+00:00,643.5784301757812,645.6500244140625,643.4600219726562,644.7949829101562,85761
2026-02-27 17:00:00+00:00,644.9199829101562,646.0999755859375,643.6599731445312,643.823974609375,1437570
2026-02-27 17:15:00+00:00,643.6500244140625,644.4199829101562,642.3101196289062,643.22998046875,1485944
2026-02-27 17:30:00+00:00,643.3099975585938,644.2999877929688,641.7100830078125,642.0999755859375,1487025
