date,open,high,low,close,volume
2025-12-29 14:30:00+00:00,272.69000244140625,274.3599853515625,272.3900146484375,273.6650085449219,1826316
2025-12-29 14:45:00+00:00,273.69000244140625,274.07000732421875,273.489990234375,273.8599853515625,567304
2025-12-29 15:00:00+00:00,273.8699951171875,273.989013671875,272.9200134277344,273.1099853515625,649918
2025-12-29 15:15:00+00:00,273.1199951171875,274.0198974609375,273.11151123046875,273.9543151855469,661533
2025-12-29 15:30:00+00:00,273.95001220703125,274.0299987792969,273.739990234375,273.760009765625,467778
2025-12-29 15:45:00+00:00,273.7650146484375,273.79998779296875,272.989990234375,273.260009765625,461323
2025-12-29 16:00:00+00:00,273.25,273.45001220703125,273.1300048828125,273.29998779296875,320015
2025-12-29 16:15:00+00:00,273.2850036621094,273.3599853515625,273.07000732421875,273.2200012207031,284263
2025-12-29 16:30:00+00:00,273.21881103515625,273.2900085449219,272.8299865722656,273.0199890136719,332731
2025-12-29 16:45:00+00:00,273.0249938964844,273.2699890136719,272.9599914550781,273.1499938964844,321001
2025-12-29 17:00:00+00:00,273.1499938964844,273.2850036621094,273.010009765625,273.1099853515625,282099
2025-12-29 17:15:00+00:00,273.1050109863281,273.2799987792969,272.9700012207031,273.0400085449219,267536
2025-12-29 17:30:00+00:00,273.0400085449219,273.1401062011719,272.9502868652344,273.0849914550781,263844
2025-12-29 17:45:00+00:00,273.0909118652344,273.2699890136719,273.0201110839844,273.17999267578125,344015
2025-12-29 18:00:00+00:00,273.1600036621094,273.489990234375,273.0801086425781,273.4599914550781,293132
2025-12-29 18:15:00+00:00,273.4700012207031,273.6700134277344,273.44000244140625,273.6400146484375,2333561
2025-12-29 18:30:00+00:00,273.6300048828125,274.0,273.55999755859375,273.9638977050781,286783
2025-12-29 18:45:00+00:00,273.9800109863281,273.9800109863281,273.75,273.8955993652344,249363
2025-12-29 19:00:00+00:00,273.8999938964844,273.91009521484375,273.5159912109375,273.5458068847656,294951
2025-12-29 19:15:00+00:00,273.54010009765625,273.7900085449219,273.44000244140625,273.67999267578125,278368
2025-12-29 19:30:00+00:00,273.67999267578125,273.8800048828125,273.6700134277344,273.79998779296875,321637
2025-12-29 19:45:00+00:00,273.79998779296875,274.0,273.7701110839844,273.9100036621094,361881
2025-12-29 20:00:00+00:00,273.9100036621094,274.0,273.8200988769531,273.8855895996094,367453
2025-12-29 20:15:00+00:00,273.885009765625,273.94989013671875,273.7300109863281,273.9028015136719,359092
2025-12-29 20:30:00+00:00,273.9100036621094,273.94000244140625,273.5400085449219,273.6499938964844,447446
2025-12-29 20:45:00+00:00,273.6700134277344,273.8800048828125,273.4599914550781,273.79901123046875,1005367
2025-12-30 14:30:00+00:00,274.0,274.07000732421875,272.4700012207031,273.32000732421875,1652607
2025-12-30 14:45:00+00:00,273.30999755859375,273.8500061035156,273.0,273.6400146484375,546787
2025-12-30 15:00:00+00:00,273.6199951171875,273.70001220703125,272.5199890136719,272.6099853515625,589070
2025-12-30 15:15:00+00:00,272.6099853515625,273.0,272.3948059082031,272.5899963378906,547369
2025-12-30 15:30:00+00:00,272.5799865722656,272.82989501953125,272.4200134277344,272.5,454990
2025-12-30 15:45:00+00:00,272.5151062011719,273.04998779296875,272.45001220703125,272.8599853515625,486783
2025-12-30 16:00:00+00:00,272.8599853515625,273.31988525390625,272.82000732421875,273.0950012207031,413058
2025-12-30 16:15:00+00:00,273.0801086425781,273.32000732421875,272.7799987792969,272.85980224609375,356390
2025-12-30 16:30:00+00:00,272.8299865722656,272.9200134277344,272.5,272.69000244140625,415125
2025-12-30 16:45:00+00:00,272.70001220703125,272.7200012207031,272.30999755859375,272.3800048828125,427765
2025-12-30 17:00:00+00:00,272.3699951171875,272.489990234375,272.2799987792969,272.42999267578125,342465
2025-12-30 17:15:00+00:00,272.4208068847656,272.6300048828125,272.3572082519531,272.5899963378906,397333
2025-12-30 17:30:00+00:00,272.5899963378906,272.8599853515625,272.55999755859375,272.760009765625,295010
2025-12-30 17:45:00+00:00,272.7650146484375,272.9750061035156,272.69000244140625,272.8900146484375,225730
2025-12-30 18:00:00+00:00,272.8948974609375,273.13720703125,272.7300109863281,273.07000732421875,334799
2025-12-30 18:15:00+00:00,273.05999755859375,273.19000244140625,273.05999755859375,273.1000061035156,281833
2025-12-30 18:30:00+00:00,273.1000061035156,273.2699890136719,273.0101013183594,273.2349853515625,406460
2025-12-30 18:45:00+00:00,273.239990234375,273.3799133300781,273.17999267578125,273.2300109863281,309529
2025-12-30 19:00:00+00:00,273.2200012207031,273.4750061035156,273.17999267578125,273.3900146484375,331789
2025-12-30 19:15:00+00:00,273.3800048828125,273.52178955078125,273.3100891113281,273.3900146484375,348525
2025-12-30 19:30:00+00:00,273.3800048828125,273.45001220703125,273.20001220703125,273.2200012207031,296125
2025-12-30 19:45:00+00:00,273.2200012207031,273.29998779296875,273.0899963378906,273.2900085449219,340554
2025-12-30 20:00:00+00:00,273.2900085449219,273.3900146484375,273.2300109863281,273.2699890136719,398225
2025-12-30 20:15:00+00:00,273.2699890136719,273.4744873046875,273.1600036621094,273.1650085449219,361401
2025-12-30 20:30:00+00:00,273.1600036621094,273.2550048828125,273.05999755859375,273.1499938964844,593938
2025-12-30 20:45:00+00:00,273.1499938964844,273.1911926269531,272.739990234375,272.989990234375,1528035
2025-12-31 14:30:00+00:00,273.04998779296875,273.67999267578125,272.2900085449219,272.385009765625,1334132
2025-12-31 14:45:00+00:00,272.3699951171875,273.1199951171875,272.2318115234375,273.05999755859375,470591
2025-12-31 15:00:00+00:00,273.0799865722656,273.1099853515625,272.8500061035156,273.0707092285156,423632
